# time[s], delta_E_avg[eV], delta_E_cx_avg[eV], delta_E_el_avg[eV]
  5.513000E-005,  3.037816E-003,  6.598843E-003, -3.561027E-003
  5.514000E-005, -1.682128E-002, -3.070314E-003, -1.375096E-002
  5.515000E-005,  1.031335E-002,  7.214484E-003,  3.098870E-003
  5.516000E-005,  5.917803E-003,  3.202303E-003,  2.715500E-003
  5.517000E-005, -2.652954E-004, -7.588130E-003,  7.322834E-003
  5.518000E-005,  1.323081E-002,  1.495566E-002, -1.724848E-003
  5.519000E-005,  6.620546E-003,  9.524514E-003, -2.903968E-003
  5.520000E-005,  9.954379E-003,  9.339787E-003,  6.145921E-004
  5.521000E-005,  1.576606E-003,  8.773219E-003, -7.196613E-003
  5.522000E-005, -1.876686E-002, -8.020820E-003, -1.074604E-002
  5.523000E-005,  2.195248E-003,  8.271659E-003, -6.076411E-003
  5.524000E-005, -8.388318E-003, -5.878873E-003, -2.509444E-003
  5.525000E-005,  1.462115E-002,  1.871893E-002, -4.097774E-003
  5.526000E-005,  4.317889E-003,  1.527095E-003,  2.790793E-003
  5.527000E-005,  3.638383E-003, -5.526827E-004,  4.191065E-003
  5.528000E-005, -4.373352E-003,  5.526761E-003, -9.900114E-003
  5.529000E-005,  2.672482E-003,  7.175442E-003, -4.502961E-003
  5.530000E-005, -1.510520E-002, -4.437303E-003, -1.066789E-002
  5.531000E-005, -7.143868E-004, -5.061677E-004, -2.082190E-004
  5.532000E-005, -7.374675E-003, -9.380400E-003,  2.005725E-003
  5.533000E-005,  2.776175E-003,  9.540587E-003, -6.764411E-003
  5.534000E-005, -1.032908E-002, -9.284739E-003, -1.044337E-003
  5.535000E-005, -9.934865E-003, -1.012509E-002,  1.902238E-004
  5.536000E-005,  1.075033E-002,  9.565391E-003,  1.184936E-003
  5.537000E-005, -2.251833E-003,  1.998912E-004, -2.451724E-003
  5.538000E-005, -5.930437E-003,  1.073975E-003, -7.004412E-003
  5.539000E-005,  1.303601E-002,  4.613772E-003,  8.422237E-003
  5.540000E-005, -1.687660E-003,  3.778240E-003, -5.465900E-003
  5.541000E-005, -7.726552E-003, -5.096331E-003, -2.630221E-003
  5.542000E-005, -1.081073E-002, -5.695329E-003, -5.115403E-003
  5.543000E-005, -1.131305E-003, -2.576872E-004, -8.736179E-004
  5.544000E-005,  1.769182E-002,  1.716620E-002,  5.256213E-004
  5.545000E-005,  6.293940E-003,  1.051111E-002, -4.217168E-003
  5.546000E-005,  2.305448E-002,  2.409125E-002, -1.036774E-003
  5.547000E-005, -2.481942E-003, -2.535168E-003,  5.322600E-005
  5.548000E-005, -3.475133E-003,  1.806470E-003, -5.281603E-003
  5.549000E-005, -6.391562E-003, -2.425742E-003, -3.965821E-003
  5.550000E-005, -1.950569E-003,  9.189287E-003, -1.113986E-002
  5.551000E-005,  2.035758E-004, -4.092471E-003,  4.296047E-003
  5.552000E-005,  5.226228E-003,  2.356411E-003,  2.869816E-003
  5.553000E-005, -6.823627E-003,  6.735509E-003, -1.355914E-002
  5.554000E-005, -1.119858E-003,  3.100141E-003, -4.219999E-003
  5.555000E-005, -6.768149E-004,  3.679638E-004, -1.044779E-003
  5.556000E-005, -6.327181E-004, -3.292292E-004, -3.034889E-004
  5.557000E-005,  2.496990E-003,  7.978397E-003, -5.481407E-003
  5.558000E-005, -9.943261E-003, -4.409514E-003, -5.533747E-003
  5.559000E-005, -2.986524E-003, -5.395786E-006, -2.981128E-003
  5.560000E-005,  1.182692E-002,  1.382716E-002, -2.000239E-003
  5.561000E-005,  6.101869E-004,  2.416201E-003, -1.806015E-003
  5.562000E-005,  1.458206E-003, -8.088324E-003,  9.546531E-003
  5.563000E-005, -1.482385E-002, -1.521042E-002,  3.865754E-004
  5.564000E-005, -1.062566E-002, -7.612178E-003, -3.013484E-003
  5.565000E-005,  6.209077E-004, -2.884585E-003,  3.505492E-003
  5.566000E-005, -1.082603E-002, -8.175202E-003, -2.650830E-003
  5.567000E-005,  5.059195E-003, -3.575731E-003,  8.634926E-003
  5.568000E-005,  2.889420E-003,  8.780042E-003, -5.890621E-003
  5.569000E-005, -9.177228E-003, -2.115332E-003, -7.061896E-003
  5.570000E-005,  1.250925E-002,  2.124193E-002, -8.732682E-003
  5.571000E-005,  2.765921E-003,  5.653460E-003, -2.887539E-003
  5.572000E-005, -6.994008E-003, -1.095697E-002,  3.962965E-003
  5.573000E-005,  4.388914E-003,  7.007037E-003, -2.618122E-003
  5.574000E-005,  1.137885E-003, -5.618008E-003,  6.755893E-003
  5.575000E-005, -4.310385E-003, -7.080276E-003,  2.769891E-003
  5.576000E-005, -6.912490E-003,  1.106419E-003, -8.018908E-003
  5.577000E-005,  1.549789E-003,  2.296697E-003, -7.469081E-004
  5.578000E-005,  1.061133E-002,  3.187234E-003,  7.424095E-003
  5.579000E-005, -2.857301E-003, -4.179328E-003,  1.322027E-003
  5.580000E-005, -5.552278E-003, -5.323242E-003, -2.290356E-004
  5.581000E-005,  7.865016E-003,  1.451968E-002, -6.654669E-003
  5.582000E-005,  3.183839E-003,  8.177507E-003, -4.993668E-003
  5.583000E-005, -5.219912E-003,  2.533762E-003, -7.753674E-003
  5.584000E-005,  1.000144E-002,  2.079944E-002, -1.079800E-002
  5.585000E-005,  3.545410E-003,  4.587871E-003, -1.042461E-003
  5.586000E-005,  1.639336E-002,  1.173091E-002,  4.662446E-003
  5.587000E-005, -4.616991E-003, -5.115784E-003,  4.987930E-004
  5.588000E-005,  1.636507E-002,  1.424970E-002,  2.115366E-003
  5.589000E-005, -9.394712E-004, -3.034054E-003,  2.094583E-003
  5.590000E-005,  2.133468E-002,  2.605202E-002, -4.717337E-003
  5.591000E-005,  8.574370E-003,  3.165707E-003,  5.408663E-003
  5.592000E-005,  2.207762E-003,  3.712064E-003, -1.504302E-003
  5.593000E-005, -2.033941E-002, -1.465590E-002, -5.683505E-003
  5.594000E-005,  1.876862E-002,  1.414870E-002,  4.619917E-003
  5.595000E-005, -5.822191E-003, -8.164462E-003,  2.342270E-003
  5.596000E-005, -1.428142E-002, -6.052855E-003, -8.228561E-003
  5.597000E-005, -8.660640E-003, -8.948448E-003,  2.878082E-004
  5.598000E-005, -1.243586E-002,  1.596684E-003, -1.403254E-002
  5.599000E-005,  3.128025E-003, -4.660147E-003,  7.788172E-003
  5.600000E-005, -7.837072E-004, -6.991618E-004, -8.454541E-005
  5.601000E-005, -8.871296E-003, -7.993017E-003, -8.782787E-004
  5.602000E-005,  9.673834E-003,  6.704679E-003,  2.969155E-003
  5.603000E-005, -1.192908E-002, -6.416805E-003, -5.512274E-003
  5.604000E-005,  4.681406E-003,  6.916655E-003, -2.235249E-003
  5.605000E-005,  2.211080E-003, -1.779052E-003,  3.990133E-003
  5.606000E-005, -6.148189E-003, -6.209067E-003,  6.087802E-005
  5.607000E-005,  6.341073E-003,  6.014177E-003,  3.268955E-004
  5.608000E-005,  9.298991E-003,  8.975828E-003,  3.231627E-004
  5.609000E-005, -3.177309E-003, -2.923752E-003, -2.535562E-004
  5.610000E-005, -6.952638E-003, -3.770925E-003, -3.181713E-003
  5.611000E-005, -2.032636E-003,  4.014353E-003, -6.046989E-003
  5.612000E-005, -1.527059E-002, -1.110543E-002, -4.165160E-003
  5.613000E-005, -4.954086E-003,  7.761509E-003, -1.271559E-002
  5.614000E-005, -1.324529E-002, -8.466649E-003, -4.778639E-003
  5.615000E-005,  3.768471E-003,  6.711311E-003, -2.942840E-003
  5.616000E-005, -3.741328E-005, -1.527185E-003,  1.489772E-003
  5.617000E-005,  6.396841E-003,  1.007752E-002, -3.680677E-003
  5.618000E-005, -8.273793E-003, -9.973840E-004, -7.276409E-003
  5.619000E-005,  6.783834E-003, -1.613690E-003,  8.397523E-003
  5.620000E-005, -1.228312E-002, -1.733453E-002,  5.051413E-003
  5.621000E-005, -6.859168E-003, -6.792576E-003, -6.659115E-005
  5.622000E-005, -5.779552E-003,  3.380312E-003, -9.159864E-003
  5.623000E-005,  4.951866E-003,  1.271997E-002, -7.768107E-003
  5.624000E-005, -7.070350E-003, -9.055735E-003,  1.985385E-003
  5.625000E-005,  9.881213E-003,  1.993771E-002, -1.005650E-002
  5.626000E-005,  1.153290E-002, -1.942333E-004,  1.172714E-002
  5.627000E-005,  1.058941E-002,  6.442174E-003,  4.147236E-003
  5.628000E-005,  8.870760E-003,  6.088775E-003,  2.781985E-003
  5.629000E-005, -8.755134E-003, -7.895822E-003, -8.593117E-004
  5.630000E-005,  1.234784E-002,  1.173761E-002,  6.102307E-004
  5.631000E-005, -6.876972E-003, -4.880124E-003, -1.996848E-003
  5.632000E-005,  5.962510E-003, -1.271852E-003,  7.234361E-003
  5.633000E-005, -2.876446E-003,  1.577776E-004, -3.034223E-003
  5.634000E-005,  1.418963E-003, -4.928533E-003,  6.347496E-003
  5.635000E-005,  7.384916E-003,  7.110799E-003,  2.741170E-004
  5.636000E-005,  3.526223E-003,  4.210585E-003, -6.843625E-004
  5.637000E-005,  5.199209E-003,  2.791640E-003,  2.407570E-003
  5.638000E-005,  8.202882E-003,  5.692899E-003,  2.509983E-003
  5.639000E-005, -2.105724E-003, -7.342193E-004, -1.371504E-003
  5.640000E-005, -1.274345E-002, -8.338802E-003, -4.404653E-003
  5.641000E-005, -7.857895E-003, -8.335912E-004, -7.024304E-003
  5.642000E-005,  1.868209E-003,  2.512188E-004,  1.616990E-003
  5.643000E-005,  5.052565E-003,  3.083749E-003,  1.968816E-003
  5.644000E-005, -8.149944E-003, -6.713538E-003, -1.436405E-003
  5.645000E-005, -6.558225E-003, -3.667607E-003, -2.890618E-003
  5.646000E-005,  5.503028E-003,  5.595583E-003, -9.255498E-005
  5.647000E-005,  5.778843E-004,  3.772997E-003, -3.195112E-003
  5.648000E-005,  2.319606E-002,  2.171278E-002,  1.483281E-003
  5.649000E-005,  2.955372E-003,  5.206526E-004,  2.434719E-003
  5.650000E-005,  1.714534E-003,  6.460536E-003, -4.746002E-003
  5.651000E-005, -1.023827E-003,  4.767896E-003, -5.791723E-003
  5.652000E-005, -3.968597E-003,  6.388523E-003, -1.035712E-002
  5.653000E-005, -4.199560E-003, -4.478959E-003,  2.793993E-004
  5.654000E-005,  9.537769E-004, -2.031429E-003,  2.985206E-003
  5.655000E-005, -1.994415E-003, -7.758659E-003,  5.764244E-003
  5.656000E-005,  1.965441E-003,  8.734138E-003, -6.768697E-003
  5.657000E-005, -1.042860E-002, -3.746038E-003, -6.682560E-003
  5.658000E-005, -3.496620E-005, -2.565553E-003,  2.530587E-003
  5.659000E-005,  7.131338E-003,  3.964969E-003,  3.166369E-003
  5.660000E-005,  3.013255E-003,  3.282151E-003, -2.688967E-004
  5.661000E-005, -1.273224E-002, -1.251423E-002, -2.180138E-004
  5.662000E-005, -2.595468E-003, -1.636681E-003, -9.587873E-004
  5.663000E-005, -1.432909E-002, -1.270375E-002, -1.625343E-003
  5.664000E-005,  1.029878E-002,  1.457900E-002, -4.280221E-003
  5.665000E-005,  1.066054E-002,  2.758458E-003,  7.902082E-003
  5.666000E-005, -1.589995E-003, -6.163005E-003,  4.573011E-003
  5.667000E-005, -1.809343E-002, -8.507552E-003, -9.585881E-003
  5.668000E-005, -2.685926E-003,  1.933568E-003, -4.619494E-003
  5.669000E-005,  2.056589E-002,  1.176784E-002,  8.798050E-003
  5.670000E-005,  3.015624E-003,  3.299823E-004,  2.685642E-003
  5.671000E-005,  3.473087E-003,  2.073485E-003,  1.399602E-003
  5.672000E-005, -7.253233E-003, -3.217046E-003, -4.036188E-003
  5.673000E-005,  2.666662E-002,  1.482494E-002,  1.184168E-002
  5.674000E-005, -6.644428E-003, -9.709592E-003,  3.065164E-003
  5.675000E-005,  1.497082E-002,  1.940191E-002, -4.431093E-003
  5.676000E-005,  2.446231E-003,  4.409479E-004,  2.005283E-003
  5.677000E-005,  1.734753E-004,  4.364113E-003, -4.190638E-003
  5.678000E-005, -2.350145E-002, -1.043163E-002, -1.306982E-002
  5.679000E-005,  5.485179E-003,  6.275659E-003, -7.904799E-004
  5.680000E-005, -9.775614E-003, -1.244824E-003, -8.530790E-003
  5.681000E-005,  3.817694E-003,  5.792985E-003, -1.975291E-003
  5.682000E-005, -6.239264E-004, -8.405965E-003,  7.782039E-003
  5.683000E-005, -1.094353E-002, -4.982068E-003, -5.961464E-003
  5.684000E-005,  9.059204E-003,  8.742745E-003,  3.164591E-004
  5.685000E-005,  2.770341E-003, -4.546473E-003,  7.316814E-003
  5.686000E-005, -3.717364E-003,  4.673305E-004, -4.184695E-003
  5.687000E-005,  8.589542E-003,  4.837866E-003,  3.751676E-003
  5.688000E-005, -4.365016E-004,  6.869824E-003, -7.306326E-003
  5.689000E-005, -6.246266E-003, -9.905413E-003,  3.659147E-003
  5.690000E-005,  5.767892E-003,  1.295341E-003,  4.472551E-003
  5.691000E-005, -6.106892E-003,  5.994576E-004, -6.706350E-003
  5.692000E-005,  2.048225E-003,  3.931943E-004,  1.655030E-003
  5.693000E-005, -1.659841E-002, -8.536061E-003, -8.062344E-003
  5.694000E-005, -4.611879E-003, -1.014016E-002,  5.528280E-003
  5.695000E-005,  1.820477E-002,  1.455349E-002,  3.651282E-003
  5.696000E-005, -8.819032E-003, -3.496413E-003, -5.322619E-003
  5.697000E-005,  1.220214E-002,  1.566566E-002, -3.463517E-003
  5.698000E-005,  1.219982E-002,  1.273854E-002, -5.387260E-004
  5.699000E-005, -6.308601E-004,  3.654019E-003, -4.284879E-003
  5.700000E-005, -9.113291E-004,  2.841628E-003, -3.752957E-003
  5.701000E-005, -4.595754E-003, -7.071211E-004, -3.888633E-003
  5.702000E-005, -1.073335E-002, -5.678921E-003, -5.054427E-003
  5.703000E-005, -1.552663E-003, -6.072344E-004, -9.454289E-004
  5.704000E-005,  9.550842E-003,  7.007628E-003,  2.543214E-003
  5.705000E-005, -1.911412E-002, -1.210099E-002, -7.013132E-003
  5.706000E-005,  3.417744E-003, -1.898000E-004,  3.607544E-003
  5.707000E-005, -1.110863E-002, -1.209083E-002,  9.821938E-004
  5.708000E-005, -5.336757E-003,  1.057561E-003, -6.394318E-003
  5.709000E-005,  1.219495E-002,  4.062313E-003,  8.132641E-003
  5.710000E-005,  1.794620E-003,  8.023744E-003, -6.229124E-003
  5.711000E-005,  3.036617E-003,  2.308799E-004,  2.805737E-003
  5.712000E-005, -6.178649E-003, -8.251457E-003,  2.072808E-003
  5.713000E-005, -2.532980E-004,  7.213022E-004, -9.746001E-004
  5.714000E-005,  2.943751E-004,  7.130418E-003, -6.836043E-003
  5.715000E-005,  1.341538E-002,  1.073857E-002,  2.676807E-003
  5.716000E-005, -3.707976E-003,  8.888359E-004, -4.596812E-003
  5.717000E-005,  1.465820E-002,  1.569091E-002, -1.032714E-003
  5.718000E-005,  2.823458E-002,  2.102743E-002,  7.207145E-003
  5.719000E-005, -1.697653E-002, -4.515535E-003, -1.246099E-002
  5.720000E-005, -1.232551E-002, -5.013233E-003, -7.312273E-003
  5.721000E-005,  1.324345E-002,  7.181693E-003,  6.061752E-003
  5.722000E-005, -1.498012E-002, -6.384533E-003, -8.595591E-003
  5.723000E-005, -1.966589E-002, -1.003483E-002, -9.631062E-003
  5.724000E-005, -1.291369E-003,  3.182359E-003, -4.473729E-003
  5.725000E-005, -1.254846E-002, -1.102645E-002, -1.522006E-003
  5.726000E-005, -8.627360E-004, -1.726177E-004, -6.901183E-004
  5.727000E-005,  1.069723E-002,  5.569919E-003,  5.127311E-003
  5.728000E-005, -5.931489E-003, -2.989144E-004, -5.632574E-003
  5.729000E-005, -9.707844E-003, -1.756278E-003, -7.951566E-003
  5.730000E-005, -1.604349E-003,  3.963037E-003, -5.567385E-003
  5.731000E-005,  5.671164E-003,  6.853966E-003, -1.182802E-003
  5.732000E-005, -5.847834E-003, -9.762393E-004, -4.871594E-003
  5.733000E-005,  3.778199E-003,  7.618298E-003, -3.840099E-003
  5.734000E-005, -1.906759E-003, -1.651915E-003, -2.548445E-004
  5.735000E-005,  5.273467E-003,  1.142709E-002, -6.153620E-003
  5.736000E-005,  3.456879E-003,  3.011403E-003,  4.454760E-004
  5.737000E-005, -1.180368E-002, -7.184800E-003, -4.618877E-003
  5.738000E-005, -5.672854E-003,  3.985530E-003, -9.658384E-003
  5.739000E-005,  7.896209E-003, -2.816518E-003,  1.071273E-002
  5.740000E-005,  9.813116E-003,  6.529583E-003,  3.283534E-003
  5.741000E-005,  1.155201E-004, -9.675741E-004,  1.083094E-003
  5.742000E-005,  4.985700E-004,  2.521118E-003, -2.022548E-003
  5.743000E-005, -6.007365E-003,  3.363796E-003, -9.371161E-003
  5.744000E-005,  8.117111E-003,  3.870637E-003,  4.246474E-003
  5.745000E-005,  7.462178E-003,  4.282689E-003,  3.179489E-003
  5.746000E-005, -9.169950E-003, -4.501391E-003, -4.668560E-003
  5.747000E-005, -1.319251E-002, -3.883620E-003, -9.308892E-003
  5.748000E-005,  6.320719E-003,  3.284875E-003,  3.035844E-003
  5.749000E-005,  2.151124E-002,  1.392470E-002,  7.586541E-003
  5.750000E-005,  1.850536E-002,  1.284591E-002,  5.659445E-003
  5.751000E-005,  9.341013E-005,  5.796320E-004, -4.862219E-004
  5.752000E-005,  6.422596E-003,  4.079489E-003,  2.343107E-003
  5.753000E-005, -9.348014E-003, -6.882110E-003, -2.465904E-003
  5.754000E-005,  1.300870E-002,  1.393036E-002, -9.216553E-004
  5.755000E-005, -4.862942E-003, -3.335407E-003, -1.527535E-003
  5.756000E-005,  3.299804E-003, -1.351023E-003,  4.650828E-003
  5.757000E-005, -2.898089E-002, -1.970200E-002, -9.278888E-003
  5.758000E-005, -1.328357E-002,  1.692604E-003, -1.497617E-002
  5.759000E-005, -1.914359E-002, -1.110849E-002, -8.035093E-003
  5.760000E-005, -1.407367E-002, -7.686550E-003, -6.387123E-003
  5.761000E-005, -1.681024E-002, -7.658954E-003, -9.151288E-003
  5.762000E-005, -7.494605E-003, -6.352019E-004, -6.859403E-003
  5.763000E-005, -1.524805E-003,  4.987393E-003, -6.512198E-003
  5.764000E-005,  7.326788E-003,  6.841637E-003,  4.851514E-004
  5.765000E-005, -4.170438E-003,  3.810156E-003, -7.980594E-003
  5.766000E-005, -5.259143E-003,  4.176418E-003, -9.435561E-003
  5.767000E-005, -9.166268E-003, -4.672117E-003, -4.494151E-003
  5.768000E-005, -9.959572E-003,  3.336476E-003, -1.329605E-002
  5.769000E-005,  5.507253E-003,  2.372582E-003,  3.134672E-003
  5.770000E-005, -3.161795E-003,  1.543475E-003, -4.705270E-003
  5.771000E-005, -5.786256E-004, -2.395665E-003,  1.817039E-003
  5.772000E-005,  1.666288E-002,  1.959964E-002, -2.936759E-003
  5.773000E-005,  3.514378E-003,  1.091280E-002, -7.398419E-003
  5.774000E-005,  1.034452E-002,  4.586601E-003,  5.757921E-003
  5.775000E-005,  5.205208E-003,  3.519779E-003,  1.685429E-003
  5.776000E-005, -1.037783E-002, -1.403832E-002,  3.660487E-003
  5.777000E-005, -6.508497E-003, -1.013890E-003, -5.494607E-003
  5.778000E-005, -1.364651E-002, -1.299828E-003, -1.234668E-002
  5.779000E-005,  1.231470E-002,  1.027668E-002,  2.038015E-003
  5.780000E-005, -6.464856E-003, -2.684560E-003, -3.780296E-003
  5.781000E-005,  1.582065E-003,  5.202155E-003, -3.620090E-003
  5.782000E-005,  1.288049E-002,  1.104499E-002,  1.835503E-003
  5.783000E-005, -5.874917E-003,  3.670341E-003, -9.545258E-003
  5.784000E-005, -8.982706E-004, -1.412232E-003,  5.139618E-004
  5.785000E-005,  1.997771E-002,  1.433592E-002,  5.641792E-003
  5.786000E-005, -9.832419E-004,  5.433821E-003, -6.417063E-003
  5.787000E-005,  3.846506E-003, -1.149892E-004,  3.961495E-003
  5.788000E-005, -1.103283E-002, -7.662329E-003, -3.370502E-003
  5.789000E-005,  5.483444E-003, -8.363838E-005,  5.567083E-003
  5.790000E-005, -7.588927E-003, -6.192084E-004, -6.969718E-003
  5.791000E-005,  4.667285E-003,  9.097654E-003, -4.430369E-003
  5.792000E-005, -3.185575E-004,  4.612139E-003, -4.930696E-003
  5.793000E-005, -7.638713E-004,  3.972490E-003, -4.736361E-003
  5.794000E-005,  3.104658E-003,  3.000599E-003,  1.040584E-004
  5.795000E-005,  3.548276E-003,  1.439475E-003,  2.108801E-003
  5.796000E-005, -5.187164E-003, -8.884717E-003,  3.697553E-003
  5.797000E-005, -9.460282E-004, -3.108884E-003,  2.162856E-003
  5.798000E-005,  7.392143E-003,  5.444710E-003,  1.947434E-003
  5.799000E-005,  9.552098E-004,  9.652731E-003, -8.697521E-003
  5.800000E-005,  1.132342E-003,  3.425513E-003, -2.293171E-003
  5.801000E-005, -3.248851E-003, -9.942724E-003,  6.693873E-003
  5.802000E-005,  5.316880E-003,  2.481578E-003,  2.835302E-003
  5.803000E-005, -9.367580E-003, -1.077161E-002,  1.404031E-003
  5.804000E-005,  6.924455E-003,  4.227616E-003,  2.696839E-003
  5.805000E-005, -3.937737E-003, -3.337868E-003, -5.998689E-004
  5.806000E-005, -3.234854E-003,  1.295615E-002, -1.619100E-002
  5.807000E-005, -9.734767E-003, -1.305610E-002,  3.321329E-003
  5.808000E-005, -3.856451E-003,  1.910006E-003, -5.766457E-003
  5.809000E-005,  1.087010E-002,  1.732927E-002, -6.459162E-003
  5.810000E-005, -6.095983E-004,  3.054735E-003, -3.664333E-003
  5.811000E-005, -8.560743E-003,  2.804907E-003, -1.136565E-002
  5.812000E-005,  1.674154E-002,  1.259834E-002,  4.143195E-003
  5.813000E-005,  5.942623E-003,  2.499612E-003,  3.443012E-003
  5.814000E-005, -9.469262E-003, -4.684161E-003, -4.785101E-003
  5.815000E-005,  2.168414E-003,  1.585290E-003,  5.831238E-004
  5.816000E-005,  6.148610E-003,  4.075997E-003,  2.072614E-003
  5.817000E-005,  3.071178E-004,  2.383921E-003, -2.076803E-003
  5.818000E-005,  1.085280E-002,  5.404369E-003,  5.448429E-003
  5.819000E-005, -5.664237E-004,  6.735049E-003, -7.301472E-003
  5.820000E-005,  2.428543E-003,  7.012364E-003, -4.583821E-003
  5.821000E-005,  5.034880E-003,  3.775477E-003,  1.259403E-003
  5.822000E-005, -1.434041E-002, -1.465316E-003, -1.287509E-002
  5.823000E-005,  4.385704E-003,  4.379302E-003,  6.401935E-006
  5.824000E-005,  2.719321E-002,  2.201737E-002,  5.175848E-003
  5.825000E-005,  4.801152E-004, -1.810703E-004,  6.611855E-004
  5.826000E-005, -1.712587E-003, -5.748164E-003,  4.035577E-003
  5.827000E-005, -2.279561E-002, -1.227518E-002, -1.052043E-002
  5.828000E-005,  1.394115E-003,  1.291939E-003,  1.021757E-004
  5.829000E-005,  1.291209E-002,  1.198643E-002,  9.256637E-004
